query,length,keyword_count,special_character_count,contains_sensitive_column,is_select_star,label
SELECT * FROM bbnmqcwxmv WHERE oggmcg BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE zcxicbhlci SET tzkuxv='hacked' WHERE cajzxi='admin';,59,1,7,0,0,1
SELECT mdjxce FROM jafafozhff WHERE pcuedj LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM lnosmtbudz WHERE bmmaqd BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE emtlvgizls;,22,1,1,0,0,1
SELECT * FROM cbckwciszw WHERE ctxmmx BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM amhfldgvvb WHERE cuwqcy BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE jebummxdgn;,22,1,1,0,0,1
"SELECT fegxvr, rbmdir FROM pxzazbwzpg WHERE fegxvr='value';",59,1,4,0,0,0
SELECT * FROM otgyhtehyn WHERE lyvrny BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT jhkcto, fqbiaq FROM ibxecawlxb WHERE jhkcto='value';",59,1,4,0,0,0
SELECT gisbox FROM ykyhouysfh WHERE orqdgb='hacker@xyz.com' OR 'a'='a';,71,3,9,0,0,1
DROP TABLE ahylocxkju;,22,1,1,0,0,1
"SELECT vojsaa, isljrf FROM vcvmimbzsh WHERE vojsaa='value';",59,1,4,0,0,0
SELECT * FROM ifuescvvys WHERE ykcwyh BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE kxamoyscaa;,22,1,1,0,0,1
SELECT kkgzul FROM sibmpnfghb WHERE bkmlod LIKE 'test%';,56,1,3,0,0,0
SELECT kyzuva FROM znbiffegwt WHERE xkuucv LIKE 'test%';,56,1,3,0,0,0
"SELECT kuogux, AVG(gxxska) FROM nheqdxvhfa GROUP BY kuogux;",59,1,3,0,0,0
DROP TABLE wpxvljwpln;,22,1,1,0,0,1
DELETE FROM mdvrvmrspb WHERE itlurc=10 OR 1=1;,46,2,3,0,0,1
SELECT ahmixs FROM tooxsjnqvg WHERE mhjytm LIKE 'test%';,56,1,3,0,0,0
SELECT kwrhmu FROM skivxyvdcd WHERE outojo LIKE 'test%';,56,1,3,0,0,0
UPDATE bvnqiqesmt SET aysmdd='hacked' WHERE nwhzzk='admin';,59,1,7,0,0,1
"SELECT ekjjnl, qptgro FROM jbxygznyzo WHERE ekjjnl='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM sfexoncqhr WHERE lmaafr > 10;,50,1,3,0,0,0
UPDATE hwgcjjxahb SET wznhhp='hacked' WHERE czxazo='admin';,59,1,7,0,0,1
SELECT ajdzjp FROM wpadewcezt WHERE qpmzmo LIKE 'test%';,56,1,3,0,0,0
SELECT cwyyoa FROM bhkxjgswxj WHERE mxwsib LIKE 'test%';,56,1,3,0,0,0
UPDATE jfcrfcsrbr SET dyrgli='hacked' WHERE tlarvn='admin';,59,1,7,0,0,1
"SELECT pgtnrg, AVG(nvtjty) FROM zevjnpquhw GROUP BY pgtnrg;",59,1,3,0,0,0
SELECT COUNT(*) FROM omgwhizijf WHERE xeyqfp > 10;,50,1,3,0,0,0
SELECT * FROM wbxwhlpkoi WHERE uijrxv='admin' OR 1=1;,53,2,5,0,1,1
DROP TABLE fwrdewkumr;,22,1,1,0,0,1
"SELECT dtkthf, AVG(lulvga) FROM rvkwsemmpr GROUP BY dtkthf;",59,1,3,0,0,0
SELECT * FROM hifqnzlwgy WHERE pkxtxz BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM vqncxwkyng WHERE fnppjn=10 OR 1=1;,46,2,3,0,0,1
"SELECT fcsmpx, AVG(ktdqcd) FROM spuplkjfoq GROUP BY fcsmpx;",59,1,3,0,0,0
SELECT wabijg FROM qqpwuxreio WHERE qstazr LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM twivmmjzsm WHERE yfuxhl='admin' OR 1=1;,53,2,5,0,1,1
DROP TABLE aeyzbyutqc;,22,1,1,0,0,1
"SELECT nlwxbp, dinykd FROM xbgoouwmif WHERE nlwxbp='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
UPDATE hrjfwiybry SET yawrmv='hacked' WHERE sorvaa='admin';,59,2,7,0,0,1
DELETE FROM sdbskppdwy WHERE gpgqtz=10 OR 1=1;,46,2,3,0,0,1
SELECT COUNT(*) FROM cfhiwikkfj WHERE qheorr > 10;,50,2,3,0,0,0
SELECT COUNT(*) FROM qajlziydqb WHERE vjglll > 10;,50,1,3,0,0,0
"SELECT jhixhy, AVG(qgekll) FROM gcsslfgglv GROUP BY jhixhy;",59,1,3,0,0,0
SELECT COUNT(*) FROM frflnlnpji WHERE axwdgd > 10;,50,1,3,0,0,0
"SELECT gqvzjj, AVG(utpohy) FROM yliqsyxoga GROUP BY gqvzjj;",59,1,3,0,0,0
SELECT COUNT(*) FROM vcfxfwjsae WHERE fqjxpe > 10;,50,1,3,0,0,0
SELECT * FROM vtaqyvyfwl WHERE uazfnc BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM zutaexedrh WHERE ftueis=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE ukeabsfgam;,22,1,1,0,0,1
SELECT rcgndx FROM qjlqnwljro WHERE hbhpkw='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT yduoco, qazmtp FROM yuhckhtfos WHERE yduoco='value';",59,1,4,0,0,0
SELECT hsnztl FROM qcscxoksor WHERE wwaiir LIKE 'test%';,56,2,3,0,0,0
"SELECT ytrqek, ebccgw FROM rpuczxmelg WHERE ytrqek='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM nwtkifkxdn WHERE iluizy > 10;,50,1,3,0,0,0
UPDATE bmmtzekueo SET qczotq='hacked' WHERE zkgrft='admin';,59,1,7,0,0,1
DELETE FROM xhxepmmjex WHERE cqjsem=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE emdeizenip;,22,1,1,0,0,1
"SELECT yeqpda, afjlsr FROM qlqchbadwv WHERE yeqpda='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT nixacq, AVG(ymtqfv) FROM qvzsuhcbgg GROUP BY nixacq;",59,1,3,0,0,0
DROP TABLE rvwyuzsuph;,22,1,1,0,0,1
"SELECT ydqqoh, qebngx FROM qzropphnjy WHERE ydqqoh='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE kunfudwmax;,22,1,1,0,0,1
SELECT rrtgvv FROM xgzdeovbcc WHERE lblqvp='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM sziwcoxcte WHERE xqpwzw='admin' OR 1=1;,53,2,5,0,1,1
DROP TABLE hxadzkudgl;,22,1,1,0,0,1
UPDATE eewltdwvqd SET jduzlb='hacked' WHERE oqwiys='admin';,59,1,7,0,0,1
"SELECT pkuotn, AVG(ifpgjd) FROM dkymctrgtw GROUP BY pkuotn;",59,1,3,0,0,0
DROP TABLE xiganwghzc;,22,1,1,0,0,1
SELECT fydpsa FROM hwyzrllhpy WHERE mpilvc LIKE 'test%';,56,1,3,0,0,0
"SELECT gvgvqr, AVG(vipibb) FROM kmwavnmnij GROUP BY gvgvqr;",59,1,3,0,0,0
"SELECT qtjcbr, AVG(erugcc) FROM sidrkvusaj GROUP BY qtjcbr;",59,1,3,1,0,0
UPDATE ihdhwtpkyt SET nluofa='hacked' WHERE jacxks='admin';,59,1,7,0,0,1
SELECT * FROM ijvhirwaxc WHERE xsuimh='admin' OR 1=1;,53,2,5,0,1,1
DELETE FROM uafkswwlim WHERE gcsdtf=10 OR 1=1;,46,2,3,0,0,1
SELECT dlvlvs FROM hwhuifkbfw WHERE hajkxw='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DELETE FROM edaoaximej WHERE jxyudd=10 OR 1=1;,46,2,3,0,0,1
SELECT caksoh FROM mponjlniwx WHERE grqgug LIKE 'test%';,56,1,3,0,0,0
SELECT kzvwoh FROM sytbnwgarh WHERE fzwhpc='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT epbyzh, vscfrz FROM fffwqfyscw WHERE epbyzh='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM zsbqweidwf WHERE ejqfot > 10;,50,1,3,1,0,0
DELETE FROM dkjniasibv WHERE ghllyz=10 OR 1=1;,46,2,3,0,0,1
"SELECT qlgvah, kwvfdg FROM alqrwzayho WHERE qlgvah='value';",59,1,4,0,0,0
SELECT * FROM pofsmhpjyp WHERE atanow='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM bpxzljgmux WHERE gajolm='admin' OR 1=1;,53,2,5,0,1,1
SELECT xaiqwn FROM kqxcqlyifa WHERE twidkh LIKE 'test%';,56,1,3,1,0,0
SELECT arllnf FROM tycxmxcevz WHERE bscyrb LIKE 'test%';,56,1,3,0,0,0
SELECT bhwyxj FROM bwnbzwwxnh WHERE zbffis LIKE 'test%';,56,1,3,0,0,0
"SELECT fdxlgd, AVG(pzvpoc) FROM mmauqvjkwj GROUP BY fdxlgd;",59,1,3,0,0,0
SELECT jufcjf FROM cbclwnadff WHERE fofxip LIKE 'test%';,56,1,3,0,0,0
SELECT dipkse FROM wbiobljorh WHERE ircsup='hacker@xyz.com' OR 'a'='a';,71,3,9,0,0,1
SELECT focehp FROM qjfewhmslp WHERE bjdqtu='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT ksssge FROM srkuulrucg WHERE ozgtno LIKE 'test%';,56,1,3,0,0,0
SELECT bxdvef FROM aztxjlnrvp WHERE bddgbv='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT COUNT(*) FROM mjbmcoywbf WHERE ijpafw > 10;,50,1,3,0,0,0
SELECT * FROM zekxuvekep WHERE depztp='admin' OR 1=1;,53,2,5,0,1,1
SELECT bqgkbd FROM htjfjyslop WHERE josrir='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM zbrrpxgqfe WHERE gljrpl BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT ygijqc FROM gfkhvuvptf WHERE trwjgj='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT COUNT(*) FROM tlsdtrwmda WHERE ljjvnn > 10;,50,1,3,0,0,0
SELECT * FROM nexvfpyfej WHERE ieuwxo BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT ppudcs FROM gefsdwccgv WHERE xfalnz LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM yysztjmtrq WHERE vtnypc > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM kagimssdym WHERE aseizo > 10;,50,1,3,0,0,0
"SELECT xuuqym, AVG(oysmyu) FROM kazeqjeqmi GROUP BY xuuqym;",59,1,3,0,0,0
"SELECT gmxuvc, AVG(saxezz) FROM jzovgqrqcb GROUP BY gmxuvc;",59,1,3,0,0,0
"SELECT epnhkw, vvlwzd FROM ekmgatgnfb WHERE epnhkw='value';",59,1,4,0,0,0
SELECT * FROM hljqauhroi WHERE ufevmg='admin' OR 1=1;,53,2,5,0,1,1
DROP TABLE gcjkbdkwvb;,22,1,1,0,0,1
SELECT * FROM vmgouwdrtp WHERE kzqddo='admin' OR 1=1;,53,2,5,0,1,1
SELECT bdwtiy FROM afuolbfbgh WHERE ijkzip='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DELETE FROM redorhqlwh WHERE gthfsy=10 OR 1=1;,46,3,3,0,0,1
UPDATE iafyqvqizh SET cjjkzl='hacked' WHERE ekczrk='admin';,59,1,7,0,0,1
DELETE FROM ahikglwlap WHERE ddazrj=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM gyfehlhgoi WHERE asaffv BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT uxjfcg, zbecwj FROM gzcuomtgkh WHERE uxjfcg='value';",59,1,4,0,0,0
"SELECT tbslew, zobsmv FROM sapiilchqb WHERE tbslew='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT atixxi FROM cyqxwiqgib WHERE klexzb='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT ggmzag, jhwmkx FROM kiqlkylsjh WHERE ggmzag='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT pcegxh, npubhe FROM vbebwnklrf WHERE pcegxh='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM qcmirbwcty WHERE ubffpr > 10;,50,1,3,0,0,0
UPDATE vaqwaiagps SET ohmdsx='hacked' WHERE chiinj='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM tswsoprsfy WHERE tgvokz > 10;,50,1,3,0,0,0
UPDATE hbjhvmtndt SET luxxjh='hacked' WHERE pbmenc='admin';,59,1,7,0,0,1
DELETE FROM uijprzxtpm WHERE xtckdg=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM kkgabwhchu WHERE iowawh BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT psyouc FROM hoikgtjflp WHERE behryc='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DELETE FROM rpjefbduxj WHERE nsjddv=10 OR 1=1;,46,2,3,0,0,1
UPDATE zvebddgqbv SET rovign='hacked' WHERE hahbur='admin';,59,1,7,0,0,1
DELETE FROM frpdrxuvkz WHERE ywvnvb=10 OR 1=1;,46,2,3,0,0,1
DELETE FROM ztvvnvbwng WHERE dokmta=10 OR 1=1;,46,2,3,0,0,1
"SELECT gncjry, wobitj FROM udiwcjkcbx WHERE gncjry='value';",59,1,4,0,0,0
SELECT * FROM amxdjjcqzt WHERE jeixzu BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM zwfkujrfzz WHERE ufavjw BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT jxmvpu, ucyrzg FROM cerkgeuzfj WHERE jxmvpu='value';",59,1,4,0,0,0
SELECT * FROM uuajwhbwlt WHERE hdmmji BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT zhqmst FROM qaniocnpzr WHERE fjkqxo='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT lsafiy, vetlsr FROM ctshnnvfyt WHERE lsafiy='value';",59,1,4,0,0,0
SELECT * FROM rqxnegnvrz WHERE upzsvk BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT pejmvt, AVG(mjddgt) FROM xdkcjljtah GROUP BY pejmvt;",59,1,3,0,0,0
SELECT * FROM seellmowvk WHERE sfjwfh='admin' OR 1=1;,53,2,5,0,1,1
SELECT nyckvc FROM jbikrnkioy WHERE kduplt='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM qksdybpzca WHERE mhapbb BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT geztlu FROM yztjustebh WHERE bkvvbu='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM ycmwsmzjwy WHERE easyzn='admin' OR 1=1;,53,2,5,0,1,1
DROP TABLE rdupscmlvu;,22,1,1,0,0,1
UPDATE netyagwgdj SET flajig='hacked' WHERE izibnn='admin';,59,1,7,0,0,1
DELETE FROM izzjtxopfr WHERE vbfwyc=10 OR 1=1;,46,2,3,0,0,1
SELECT COUNT(*) FROM mfsdezivah WHERE dqhbmh > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM vgtwzgyvor WHERE dalcxt > 10;,50,2,3,0,0,0
"SELECT kgnurg, AVG(avuquq) FROM tilqeqkivf GROUP BY kgnurg;",59,1,3,0,0,0
SELECT COUNT(*) FROM wuoikmzunb WHERE msjeul > 10;,50,1,3,0,0,0
SELECT * FROM nvymzkgirz WHERE nifowl BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT jsviyn, dhtieg FROM oixtjaewsv WHERE jsviyn='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT ubganj, AVG(uynpri) FROM aakvrmwejr GROUP BY ubganj;",59,1,3,0,0,0
SELECT hlxkch FROM rrrnhgroev WHERE oceizf='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM xoevauhvxb WHERE upgqhj BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT ademyy, jxeojj FROM wtmphqokog WHERE ademyy='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT farzvs FROM odczunnxxp WHERE wzgyze LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM tzvbfpcwmj WHERE tahbjl BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM baxebpexkg WHERE rknsim='admin' OR 1=1;,53,2,5,0,1,1
UPDATE mxmdpkeaoz SET oacmre='hacked' WHERE jkjwgl='admin';,59,1,7,0,0,1
SELECT tjuurs FROM bjdpkcbipt WHERE bfsshf='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM sjjvrcjlix WHERE qzigaa BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM jgkdpzpxcz WHERE swlrud='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM aeedtipktt WHERE bjcdco BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE lxdhccaxvn SET yoppcr='hacked' WHERE vmtxei='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM fjqjzmhcsl WHERE eitkip > 10;,50,1,3,0,0,0
"SELECT axbahd, zatjbg FROM lthuomhrvc WHERE axbahd='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM krmxvhrhmk WHERE fxvvvr > 10;,50,1,3,0,0,0
"SELECT sbzuxh, AVG(rgsggs) FROM gvxbypojat GROUP BY sbzuxh;",59,1,3,0,0,0
SELECT * FROM csifhlcgfr WHERE jkrpib BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT hrpuim, AVG(oejiit) FROM cewyuxmayx GROUP BY hrpuim;",59,1,3,0,0,0
SELECT dlqnir FROM gdzcvvpiaz WHERE thkovo LIKE 'test%';,56,1,3,0,0,0
SELECT ravril FROM eyzlodhlri WHERE jivwde='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT oxrivz, AVG(zyckma) FROM vogfdohprz GROUP BY oxrivz;",59,1,3,0,0,0
SELECT COUNT(*) FROM pcntdfcetv WHERE axhgod > 10;,50,1,3,0,0,0
SELECT * FROM hyabvhfmtm WHERE jnedyk BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE oiwuslnwbg SET rheopw='hacked' WHERE gapnvz='admin';,59,1,7,0,0,1
"SELECT bmirdb, pybkjn FROM qphblrtnpp WHERE bmirdb='value';",59,1,4,0,0,0
"SELECT sbisbd, qfquwr FROM zveifaxqwb WHERE sbisbd='value';",59,1,4,0,0,0
SELECT ufaesx FROM xmxqhcdiov WHERE zxlboq='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT rbqvvw, wqtlyi FROM rlazuxkfkv WHERE rbqvvw='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT qykdqm, jynvsh FROM vlnsgsvkjg WHERE qykdqm='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE brpczyqlhn;,22,1,1,0,0,1
"SELECT blxepe, tlqxqn FROM kpaypywzbb WHERE blxepe='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT kdkibw, qyirof FROM gbpsxitodf WHERE kdkibw='value';",59,1,4,0,0,0
"SELECT znltia, AVG(zfdvkw) FROM wrjhxzynfn GROUP BY znltia;",59,1,3,0,0,0
DELETE FROM wannprylre WHERE tjfnbm=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE bghnwizyux;,22,1,1,0,0,1
"SELECT kwgsuw, tvgymb FROM tucrtozqjp WHERE kwgsuw='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE uqsrvexvqf;,22,1,1,0,0,1
UPDATE cywcpcvqgb SET hjamfp='hacked' WHERE wkxiak='admin';,59,1,7,0,0,1
SELECT * FROM ksjoslxrzt WHERE uafper BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE nodjyiikdj SET ecpxwl='hacked' WHERE twmzvt='admin';,59,1,7,0,0,1
"SELECT whtzik, owomln FROM domdewydvp WHERE whtzik='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM vlyrdmlwnb WHERE dhlmzh > 10;,50,1,3,0,0,0
"SELECT cqpqtq, AVG(nrappo) FROM wjufchjigr GROUP BY cqpqtq;",59,1,3,0,0,0
SELECT * FROM cxyjvqcozw WHERE xgapcd='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM lwnwhnefsk WHERE opjfzn BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE ltugrtcgrg;,22,1,1,0,0,1
"SELECT npaskx, AVG(mpqrdb) FROM oiuwescatk GROUP BY npaskx;",59,1,3,0,0,0
SELECT * FROM ammyfthplu WHERE vrnmja='admin' OR 1=1;,53,2,5,0,1,1
SELECT culbha FROM riuxxhqlqn WHERE dxywgs='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT wkhgyy, AVG(qrjnos) FROM hiibvflsqm GROUP BY wkhgyy;",59,1,3,0,0,0
SELECT * FROM jultstnvcr WHERE jnpjqv BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE eyvxfprmlj SET tatetb='hacked' WHERE sesvfs='admin';,59,1,7,0,0,1
SELECT zwyexa FROM urbbfvcyyr WHERE jtphmp LIKE 'test%';,56,1,3,0,0,0
SELECT trznyb FROM lrtdqutowu WHERE kqnzzu LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM yndoqftdqt WHERE uettul='admin' OR 1=1;,53,2,5,0,1,1
"SELECT bpdkvw, jtbczu FROM xbsuuimvld WHERE bpdkvw='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM bytoljqyau WHERE ssxpbk='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM gmmwojkcyh WHERE buiaex BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT hhkklf, gqwphl FROM ycopsywygw WHERE hhkklf='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT afzvuz, ydnfqr FROM wudknmhyiu WHERE afzvuz='value';",59,1,4,0,0,0
SELECT * FROM teinurcpel WHERE kglhdl='admin' OR 1=1;,53,2,5,0,1,1
"SELECT gpuwea, crhqgv FROM aiizvukefw WHERE gpuwea='value';",59,1,4,0,0,0
SELECT * FROM zlqzghpnvq WHERE kmeykh='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM urifyxecde WHERE dvfeoc > 10;,50,1,3,0,0,0
UPDATE dkchjbqphi SET bcghry='hacked' WHERE zheqpo='admin';,59,1,7,0,0,1
"SELECT hjfbfg, hwvexw FROM loskhhvdtm WHERE hjfbfg='value';",59,1,4,0,0,0
SELECT * FROM mankyirxkt WHERE feavvf BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT gmvglm FROM rtsnjrmrbr WHERE vwecwv LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM kkdaawuplt WHERE qiatpw='admin' OR 1=1;,53,2,5,0,1,1
DELETE FROM fqjgjfbocd WHERE irdohf=10 OR 1=1;,46,2,3,0,0,1
SELECT COUNT(*) FROM avtahdiohb WHERE lvwqbs > 10;,50,1,3,0,0,0
SELECT * FROM hggdefxonz WHERE wvollr='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM gddsepudad WHERE zmwcqm BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT ndsosr, evtfvz FROM lativscvrd WHERE ndsosr='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT nhqwrk FROM zknvynnsll WHERE aqbzkq='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT svdihe FROM jzolykgkwl WHERE wpmqjd='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT zgjsmw, vrwxkj FROM xaryjkarue WHERE zgjsmw='value';",59,1,4,0,0,0
"SELECT ufyhmb, mbvnoa FROM otshemhldz WHERE ufyhmb='value';",59,1,4,0,0,0
SELECT * FROM qiwnwssqiq WHERE vcqxvc='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM wzoihkgpkm WHERE ekuydd > 10;,50,1,3,0,0,0
DROP TABLE jqvoapqfqi;,22,1,1,0,0,1
DROP TABLE jveyoqdcuq;,22,1,1,0,0,1
SELECT yeicsq FROM gylhnhkrej WHERE mdsupm='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DELETE FROM ujxnwuragl WHERE dojzei=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE yqaqeqdyqh;,22,1,1,0,0,1
SELECT * FROM xvcbrjsksm WHERE lwzuym BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM nduaiyjvdw WHERE fwlmic BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT irwvkh FROM myptkzyzap WHERE nppnls LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM girhqzbhnn WHERE vivrys='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM cahsvbltqs WHERE skyjdc > 10;,50,1,3,0,0,0
"SELECT uyierq, AVG(kwfduu) FROM coznrxrshj GROUP BY uyierq;",59,1,3,0,0,0
SELECT * FROM ppgzpnklrc WHERE utsbye='admin' OR 1=1;,53,2,5,0,1,1
"SELECT qeytlr, xmsqpb FROM klawrzzucy WHERE qeytlr='value';",59,1,4,0,0,0
SELECT * FROM zhtpjoshta WHERE xunmwt BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM iviaxpvzdd WHERE bxmcka > 10;,50,1,3,0,0,0
"SELECT wpojqr, AVG(mzfvhy) FROM jxkfjscdtr GROUP BY wpojqr;",59,1,3,0,0,0
SELECT * FROM wwmapsyttz WHERE juetea BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE wsmxrpeeqe SET rmypdw='hacked' WHERE bixgsj='admin';,59,1,7,0,0,1
SELECT tcwbks FROM izwzinwmup WHERE pqoeou='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT rfdegh, gcqofu FROM yjwjyseepc WHERE rfdegh='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM qxxsytaiha WHERE tthysx > 10;,50,1,3,0,0,0
DROP TABLE llolcfclxp;,22,1,1,0,0,1
DROP TABLE hqzbooaitp;,22,1,1,0,0,1
"SELECT acjehb, qkzbkp FROM gzssemkkdz WHERE acjehb='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE kprapizcjc;,22,1,1,0,0,1
SELECT xbyzec FROM cvdytncecz WHERE bznofm LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM kbllndygth WHERE lpxzar BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT vfgfkc, AVG(mzxppu) FROM fbdgsognyl GROUP BY vfgfkc;",59,1,3,0,0,0
UPDATE sbldldtdmg SET ajtqoj='hacked' WHERE rancmg='admin';,59,1,7,0,0,1
UPDATE lcachuwseg SET wytiir='hacked' WHERE abbndx='admin';,59,1,7,0,0,1
DELETE FROM lmmqiyuewx WHERE vvuwjx=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM gupbjpdoqn WHERE xhgzfh='admin' OR 1=1;,53,2,5,0,1,1
"SELECT ikbdig, yvbkrd FROM qgtbyddwhm WHERE ikbdig='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT ybbwwu, adskgq FROM gsaklkscdl WHERE ybbwwu='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
