Query_ID,Query_String,Length,Special_Chars,Keyword_Count,Mutation_Count,Anomaly_Score,Label
8479,UPDATE accounts SET balance=5000 WHERE account_id=202;,49,0,5,0,0.5861,Safe
8480,SELECT * FROM users WHERE username='john_doe' AND password='1234';,50,10,1,2,0.9999,Safe
8481,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,162,2,1,1,0.198,Malicious
8482,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",140,8,1,0,0.1149,Malicious
8483,UPDATE accounts SET balance=5000 WHERE account_id=202;,134,8,5,2,0.0137,Safe
8484,UPDATE accounts SET balance=999999 WHERE account_id=202; --,69,3,2,0,0.3634,Malicious
8485,UPDATE accounts SET balance=5000 WHERE account_id=202;,101,1,4,3,0.6943,Safe
8486,SELECT COUNT(*) FROM employees WHERE department='HR';,37,0,2,2,0.8516,Safe
8487,DELETE FROM logs WHERE timestamp < '2024-01-01';,84,10,4,0,0.3325,Safe
8488,DELETE FROM logs WHERE timestamp < '2024-01-01';,126,5,4,0,0.7871,Safe
8489,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,38,6,2,2,0.2914,Malicious
8490,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",94,1,2,1,0.4803,Malicious
8491,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,154,4,5,0,0.919,Malicious
8492,DELETE FROM logs WHERE timestamp < '2024-01-01';,131,7,3,1,0.1165,Safe
8493,SELECT COUNT(*) FROM employees WHERE department='HR';,81,6,1,0,0.2192,Safe
8494,DELETE FROM logs WHERE timestamp < '2024-01-01';,120,0,1,2,0.0354,Safe
8495,DELETE FROM logs WHERE timestamp < '2024-01-01';,138,8,5,1,0.0958,Safe
8496,UPDATE accounts SET balance=999999 WHERE account_id=202; --,179,7,1,3,0.0018,Malicious
8497,DELETE FROM logs WHERE timestamp < '2024-01-01';,103,10,3,3,0.3051,Safe
8498,UPDATE accounts SET balance=5000 WHERE account_id=202;,82,6,3,3,0.1862,Safe
8499,SELECT * FROM users WHERE username='john_doe' AND password='1234';,145,3,2,0,0.3324,Safe
8500,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",104,4,3,2,0.7684,Safe
8501,DELETE FROM logs WHERE timestamp < '2024-01-01';,117,10,3,1,0.1187,Safe
8502,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",27,4,5,3,0.3915,Safe
8503,SELECT COUNT(*) FROM employees WHERE department='HR';,81,7,1,3,0.3031,Safe
8504,SELECT * FROM users WHERE username='john_doe' AND password='1234';,20,1,3,3,0.9058,Safe
8505,DELETE FROM logs WHERE timestamp < '2024-01-01';,196,10,2,0,0.1329,Safe
8506,UPDATE accounts SET balance=999999 WHERE account_id=202; --,120,6,1,0,0.7808,Malicious
8507,SELECT * FROM users WHERE username='john_doe' AND password='1234';,67,7,3,1,0.2537,Safe
8508,SELECT * FROM users WHERE username='john_doe' AND password='1234';,170,4,5,1,0.6184,Safe
8509,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,97,6,2,3,0.5565,Malicious
8510,SELECT * FROM users WHERE username='' OR '1'='1'; --,51,5,3,1,0.577,Malicious
8511,UPDATE accounts SET balance=5000 WHERE account_id=202;,61,8,5,1,0.2735,Safe
8512,SELECT COUNT(*) FROM employees WHERE department='HR';,20,4,5,0,0.1935,Safe
8513,SELECT * FROM users WHERE username='john_doe' AND password='1234';,89,5,3,2,0.741,Safe
8514,SELECT COUNT(*) FROM employees WHERE department='HR';,58,7,5,1,0.8764,Safe
8515,UPDATE accounts SET balance=5000 WHERE account_id=202;,37,4,5,1,0.9553,Safe
8516,SELECT * FROM users WHERE username='john_doe' AND password='1234';,53,10,4,3,0.2446,Safe
8517,UPDATE accounts SET balance=5000 WHERE account_id=202;,147,9,2,1,0.5813,Safe
8518,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,118,3,4,0,0.6534,Malicious
8519,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",125,5,1,0,0.7011,Malicious
8520,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,182,8,4,1,0.1902,Malicious
8521,DELETE FROM logs WHERE timestamp < '2024-01-01';,162,8,2,1,0.0082,Safe
8522,SELECT COUNT(*) FROM employees WHERE department='HR';,186,7,3,3,0.2145,Safe
8523,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",59,3,4,0,0.7231,Safe
8524,UPDATE accounts SET balance=999999 WHERE account_id=202; --,57,8,4,0,0.4879,Malicious
8525,DROP TABLE users; --,48,3,1,3,0.6264,Malicious
8526,UPDATE accounts SET balance=999999 WHERE account_id=202; --,166,2,2,1,0.8231,Malicious
8527,UPDATE accounts SET balance=999999 WHERE account_id=202; --,103,5,2,2,0.3919,Malicious
8528,SELECT * FROM users WHERE username='' OR '1'='1'; --,137,1,5,2,0.1252,Malicious
8529,UPDATE accounts SET balance=5000 WHERE account_id=202;,21,5,4,3,0.7739,Safe
8530,UPDATE accounts SET balance=5000 WHERE account_id=202;,174,8,3,2,0.0998,Safe
8531,UPDATE accounts SET balance=5000 WHERE account_id=202;,27,9,5,0,0.8848,Safe
8532,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,57,5,5,1,0.5743,Malicious
8533,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",111,7,4,2,0.0786,Safe
8534,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",51,10,1,1,0.8157,Safe
8535,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",30,8,3,2,0.8864,Safe
8536,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",191,0,3,2,0.7456,Safe
8537,DELETE FROM logs WHERE timestamp < '2024-01-01';,116,1,5,0,0.1174,Safe
8538,UPDATE accounts SET balance=5000 WHERE account_id=202;,185,7,2,3,0.3975,Safe
8539,SELECT * FROM users WHERE username='john_doe' AND password='1234';,198,7,2,2,0.2334,Safe
8540,UPDATE accounts SET balance=5000 WHERE account_id=202;,177,9,2,3,0.5091,Safe
8541,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,51,10,2,0,0.191,Malicious
8542,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",133,10,5,3,0.4995,Malicious
8543,DROP TABLE users; --,61,4,4,1,0.2002,Malicious
8544,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,126,6,1,0,0.1624,Malicious
8545,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",184,3,2,3,0.5949,Malicious
8546,SELECT * FROM users WHERE username='john_doe' AND password='1234';,198,2,1,3,0.6924,Safe
8547,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",51,5,1,1,0.2046,Safe
8548,SELECT * FROM users WHERE username='john_doe' AND password='1234';,68,8,5,0,0.7517,Safe
8549,DROP TABLE users; --,34,6,4,2,0.4958,Malicious
8550,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,199,1,4,3,0.5898,Malicious
8551,DROP TABLE users; --,198,7,4,0,0.7407,Malicious
8552,SELECT COUNT(*) FROM employees WHERE department='HR';,89,1,2,2,0.3674,Safe
8553,SELECT COUNT(*) FROM employees WHERE department='HR';,148,8,5,3,0.7858,Safe
8554,SELECT * FROM users WHERE username='' OR '1'='1'; --,67,10,1,0,0.0289,Malicious
8555,DELETE FROM logs WHERE timestamp < '2024-01-01';,139,10,5,0,0.253,Safe
8556,SELECT * FROM users WHERE username='' OR '1'='1'; --,120,9,4,0,0.475,Malicious
8557,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",61,3,3,2,0.5865,Safe
8558,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,171,3,4,2,0.6543,Malicious
8559,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",27,4,5,0,0.7919,Malicious
8560,SELECT COUNT(*) FROM employees WHERE department='HR';,111,7,1,0,0.7692,Safe
8561,SELECT * FROM users WHERE username='john_doe' AND password='1234';,88,2,3,3,0.715,Safe
8562,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",99,0,3,2,0.2689,Malicious
8563,DELETE FROM logs WHERE timestamp < '2024-01-01';,94,3,3,0,0.1625,Safe
8564,UPDATE accounts SET balance=5000 WHERE account_id=202;,81,1,2,2,0.3568,Safe
8565,SELECT COUNT(*) FROM employees WHERE department='HR';,162,0,4,3,0.1218,Safe
8566,UPDATE accounts SET balance=999999 WHERE account_id=202; --,115,10,4,3,0.3994,Malicious
8567,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",62,1,3,2,0.3666,Safe
8568,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",191,5,2,0,0.5889,Safe
8569,SELECT * FROM users WHERE username='' OR '1'='1'; --,172,2,5,0,0.1613,Malicious
8570,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",69,7,1,3,0.696,Safe
8571,SELECT COUNT(*) FROM employees WHERE department='HR';,84,3,4,3,0.6476,Safe
8572,SELECT * FROM users WHERE username='john_doe' AND password='1234';,21,4,2,1,0.3463,Safe
8573,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",171,5,1,0,0.5088,Safe
8574,DELETE FROM logs WHERE timestamp < '2024-01-01';,197,9,2,0,0.6328,Safe
8575,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",85,2,1,3,0.5255,Safe
8576,DELETE FROM logs WHERE timestamp < '2024-01-01';,156,5,5,2,0.9638,Safe
8577,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",119,10,3,3,0.015,Malicious
8578,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",28,0,2,3,0.1943,Safe
8579,SELECT COUNT(*) FROM employees WHERE department='HR';,91,1,4,2,0.3171,Safe
8580,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",86,9,4,0,0.3693,Malicious
8581,DELETE FROM logs WHERE timestamp < '2024-01-01';,196,0,3,3,0.6749,Safe
8582,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",107,7,3,0,0.1558,Safe
8583,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,174,9,1,3,0.7724,Malicious
8584,DELETE FROM logs WHERE timestamp < '2024-01-01';,73,8,1,0,0.3024,Safe
8585,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,95,2,3,1,0.8957,Malicious
8586,SELECT COUNT(*) FROM employees WHERE department='HR';,63,0,4,2,0.4205,Safe
8587,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",36,4,4,1,0.9692,Malicious
8588,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",154,7,5,0,0.531,Malicious
8589,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,100,4,2,3,0.1998,Malicious
8590,UPDATE accounts SET balance=999999 WHERE account_id=202; --,186,7,2,3,0.1139,Malicious
8591,SELECT COUNT(*) FROM employees WHERE department='HR';,189,3,4,0,0.163,Safe
8592,UPDATE accounts SET balance=5000 WHERE account_id=202;,140,1,3,3,0.8469,Safe
8593,DROP TABLE users; --,194,2,3,0,0.4184,Malicious
8594,DROP TABLE users; --,79,0,2,2,0.3574,Malicious
8595,SELECT COUNT(*) FROM employees WHERE department='HR';,196,0,2,3,0.5628,Safe
8596,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",148,10,4,0,0.8603,Malicious
8597,DROP TABLE users; --,94,3,5,2,0.9921,Malicious
8598,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,81,6,3,0,0.4782,Malicious
8599,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,142,5,4,1,0.1857,Malicious
8600,SELECT COUNT(*) FROM employees WHERE department='HR';,32,9,5,1,0.6222,Safe
8601,UPDATE accounts SET balance=999999 WHERE account_id=202; --,114,2,4,3,0.6641,Malicious
8602,SELECT COUNT(*) FROM employees WHERE department='HR';,145,0,1,3,0.3158,Safe
8603,UPDATE accounts SET balance=999999 WHERE account_id=202; --,37,0,2,3,0.4539,Malicious
8604,SELECT * FROM users WHERE username='john_doe' AND password='1234';,149,7,1,3,0.9597,Safe
8605,UPDATE accounts SET balance=5000 WHERE account_id=202;,93,7,1,2,0.8201,Safe
8606,UPDATE accounts SET balance=999999 WHERE account_id=202; --,166,8,5,3,0.4058,Malicious
8607,DROP TABLE users; --,141,8,5,1,0.6186,Malicious
8608,UPDATE accounts SET balance=999999 WHERE account_id=202; --,186,4,3,0,0.4162,Malicious
8609,DROP TABLE users; --,127,4,3,0,0.4115,Malicious
8610,SELECT COUNT(*) FROM employees WHERE department='HR';,23,6,2,3,0.8088,Safe
8611,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",139,5,2,0,0.1381,Safe
8612,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",75,8,4,3,0.7225,Malicious
8613,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,49,9,4,1,0.2851,Malicious
8614,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",34,2,2,1,0.7492,Safe
8615,UPDATE accounts SET balance=999999 WHERE account_id=202; --,138,3,2,1,0.7519,Malicious
8616,SELECT COUNT(*) FROM employees WHERE department='HR';,137,10,2,0,0.3517,Safe
8617,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",171,10,3,1,0.3597,Safe
8618,SELECT * FROM users WHERE username='john_doe' AND password='1234';,194,9,4,3,0.4675,Safe
8619,UPDATE accounts SET balance=5000 WHERE account_id=202;,117,6,5,2,0.5278,Safe
8620,SELECT * FROM users WHERE username='' OR '1'='1'; --,106,0,1,0,0.6765,Malicious
8621,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",63,10,1,0,0.8534,Safe
8622,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",103,8,1,2,0.7359,Safe
8623,DROP TABLE users; --,155,6,5,2,0.2806,Malicious
8624,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",61,5,2,3,0.5946,Malicious
8625,DELETE FROM logs WHERE timestamp < '2024-01-01';,155,7,1,1,0.3424,Safe
8626,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",154,4,3,2,0.5958,Malicious
8627,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",143,1,1,2,0.5263,Safe
8628,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",20,2,5,3,0.008,Safe
8629,SELECT COUNT(*) FROM employees WHERE department='HR';,146,5,2,0,0.5686,Safe
8630,DROP TABLE users; --,72,10,2,1,0.4554,Malicious
8631,SELECT * FROM users WHERE username='john_doe' AND password='1234';,194,0,4,1,0.0218,Safe
8632,SELECT COUNT(*) FROM employees WHERE department='HR';,197,5,2,0,0.3401,Safe
8633,UPDATE accounts SET balance=5000 WHERE account_id=202;,38,9,5,0,0.2932,Safe
8634,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",150,10,2,1,0.5714,Safe
8635,UPDATE accounts SET balance=999999 WHERE account_id=202; --,180,2,2,2,0.1963,Malicious
8636,UPDATE accounts SET balance=5000 WHERE account_id=202;,42,8,5,1,0.6353,Safe
8637,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,99,7,1,1,0.9968,Malicious
8638,UPDATE accounts SET balance=5000 WHERE account_id=202;,173,6,1,0,0.7426,Safe
8639,DELETE FROM logs WHERE timestamp < '2024-01-01';,191,10,1,0,0.6704,Safe
8640,UPDATE accounts SET balance=5000 WHERE account_id=202;,70,0,2,3,0.2966,Safe
8641,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,59,2,2,3,0.3637,Malicious
8642,SELECT COUNT(*) FROM employees WHERE department='HR';,84,2,5,0,0.4645,Safe
8643,UPDATE accounts SET balance=999999 WHERE account_id=202; --,154,6,5,2,0.8122,Malicious
8644,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",154,9,3,0,0.9473,Safe
8645,SELECT * FROM users WHERE username='' OR '1'='1'; --,130,8,5,3,0.5981,Malicious
8646,UPDATE accounts SET balance=999999 WHERE account_id=202; --,183,2,5,0,0.7914,Malicious
8647,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,102,5,4,1,0.0534,Malicious
8648,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",34,6,4,3,0.6067,Safe
8649,SELECT * FROM users WHERE username='' OR '1'='1'; --,63,9,3,1,0.8846,Malicious
8650,SELECT COUNT(*) FROM employees WHERE department='HR';,45,10,3,1,0.9833,Safe
8651,DELETE FROM logs WHERE timestamp < '2024-01-01';,53,8,5,0,0.9122,Safe
8652,UPDATE accounts SET balance=5000 WHERE account_id=202;,100,7,3,0,0.2498,Safe
8653,DROP TABLE users; --,161,10,3,3,0.5568,Malicious
8654,SELECT * FROM users WHERE username='john_doe' AND password='1234';,157,9,3,2,0.9808,Safe
8655,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",196,2,2,1,0.3278,Safe
8656,UPDATE accounts SET balance=999999 WHERE account_id=202; --,79,10,5,0,0.5035,Malicious
8657,UPDATE accounts SET balance=5000 WHERE account_id=202;,117,3,4,0,0.3876,Safe
8658,SELECT * FROM users WHERE username='john_doe' AND password='1234';,163,1,3,0,0.9478,Safe
8659,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",185,5,2,2,0.4121,Malicious
8660,UPDATE accounts SET balance=999999 WHERE account_id=202; --,32,1,5,0,0.2164,Malicious
8661,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",55,4,3,2,0.4243,Safe
8662,SELECT COUNT(*) FROM employees WHERE department='HR';,93,0,5,2,0.2609,Safe
8663,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",61,7,3,1,0.9374,Safe
8664,DELETE FROM logs WHERE timestamp < '2024-01-01';,70,8,2,1,0.0056,Safe
8665,SELECT * FROM users WHERE username='john_doe' AND password='1234';,128,3,2,3,0.4595,Safe
8666,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",156,1,3,2,0.6504,Malicious
8667,SELECT COUNT(*) FROM employees WHERE department='HR';,67,3,4,2,0.8798,Safe
8668,DROP TABLE users; --,30,7,2,3,0.4226,Malicious
8669,DELETE FROM logs WHERE timestamp < '2024-01-01';,153,2,3,0,0.0836,Safe
8670,SELECT * FROM users WHERE username='john_doe' AND password='1234';,28,0,4,3,0.0937,Safe
8671,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,35,4,4,0,0.4629,Malicious
8672,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",73,5,1,2,0.1318,Safe
8673,SELECT COUNT(*) FROM employees WHERE department='HR';,31,7,4,2,0.4337,Safe
8674,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,123,4,5,3,0.0075,Malicious
8675,DROP TABLE users; --,79,10,2,2,0.0618,Malicious
8676,SELECT * FROM users WHERE username='john_doe' AND password='1234';,157,7,3,1,0.0834,Safe
8677,DELETE FROM logs WHERE timestamp < '2024-01-01';,93,8,4,1,0.7002,Safe
8678,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,99,8,4,2,0.2015,Malicious
8679,SELECT * FROM users WHERE username='john_doe' AND password='1234';,156,9,2,2,0.8373,Safe
8680,UPDATE accounts SET balance=999999 WHERE account_id=202; --,200,3,2,3,0.6039,Malicious
8681,SELECT COUNT(*) FROM employees WHERE department='HR';,104,4,3,0,0.2649,Safe
8682,SELECT * FROM users WHERE username='john_doe' AND password='1234';,200,1,1,3,0.9151,Safe
8683,DELETE FROM logs WHERE timestamp < '2024-01-01';,158,1,5,3,0.9973,Safe
8684,SELECT * FROM users WHERE username='' OR '1'='1'; --,52,1,5,1,0.893,Malicious
8685,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",72,4,5,2,0.0172,Malicious
8686,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",27,1,5,2,0.3137,Malicious
8687,UPDATE accounts SET balance=999999 WHERE account_id=202; --,122,9,2,0,0.0018,Malicious
8688,SELECT COUNT(*) FROM employees WHERE department='HR';,30,0,5,2,0.259,Safe
8689,SELECT * FROM users WHERE username='john_doe' AND password='1234';,92,6,4,1,0.1377,Safe
8690,DROP TABLE users; --,53,5,2,0,0.5208,Malicious
8691,DROP TABLE users; --,120,1,3,0,0.9321,Malicious
8692,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",146,2,2,3,0.2296,Malicious
8693,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",169,4,5,2,0.0704,Malicious
8694,DROP TABLE users; --,81,5,4,3,0.0006,Malicious
8695,UPDATE accounts SET balance=999999 WHERE account_id=202; --,81,3,1,1,0.3857,Malicious
8696,SELECT COUNT(*) FROM employees WHERE department='HR';,24,8,5,3,0.0798,Safe
8697,UPDATE accounts SET balance=5000 WHERE account_id=202;,57,3,5,2,0.9074,Safe
8698,UPDATE accounts SET balance=999999 WHERE account_id=202; --,63,6,1,2,0.2935,Malicious
8699,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,149,7,2,3,0.7206,Malicious
